step,rollout/ep_rew_mean,train/entropy_loss,entropy,algorithm,condition,safety,seed,experiment,run_id
44178,-113.07007910454486,-2.5460969547725054,2.5460969547725054,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
46184,-96.19999305030568,-2.535591705624708,2.535591705624708,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
48191,-84.10634526380386,-2.52588441411133,2.52588441411133,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
50197,-76.41069679269279,-2.505800880964453,2.505800880964453,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
52203,-72.23932021287457,-2.4711591813602256,2.4711591813602256,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
54209,-67.4656563972562,-2.4723419997238185,2.4723419997238185,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
56216,-57.06196207267092,-2.45697534686074,2.45697534686074,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
58222,-47.97471461720949,-2.4392121708483394,2.4392121708483394,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
60228,-36.082315090334134,-2.437282921055992,2.437282921055992,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
62234,-28.438868092145608,-2.4248423103723833,2.4248423103723833,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
64240,-29.037690419240043,-2.425846950010515,2.425846950010515,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
66247,-20.020071404716273,-2.4217917921074528,2.4217917921074528,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
68253,-19.00195549932525,-2.417790778241034,2.417790778241034,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
70259,-15.572838056275266,-2.397136166809521,2.397136166809521,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
72265,-10.36415759421572,-2.39867734021422,2.39867734021422,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
74272,-0.6766608712525611,-2.391815365582753,2.391815365582753,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
76278,10.280895086011519,-2.3806303130634343,2.3806303130634343,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
78284,12.059826658425292,-2.3739247359561575,2.3739247359561575,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
80290,11.605703632931668,-2.3550618758963906,2.3550618758963906,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
82296,13.275092509596563,-2.3524107859104118,2.3524107859104118,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
84303,15.522613355764058,-2.341015133020385,2.341015133020385,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
86309,14.686229978292607,-2.329481825652327,2.329481825652327,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
88315,18.49347485096448,-2.3190215082640653,2.3190215082640653,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
90321,18.3145099497011,-2.3225776005650425,2.3225776005650425,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
92328,18.657190266038867,-2.3171521278657887,2.3171521278657887,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
94334,19.08435510807741,-2.320246433455102,2.320246433455102,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
96340,18.911967964337716,-2.314816357822712,2.314816357822712,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
98346,18.85159623678277,-2.308199008421789,2.308199008421789,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
100353,16.712934821822373,-2.309589554777569,2.309589554777569,IPPO,Type-Conditioned,True,seed_2,IPPO_Coupled_Safety_True,43
2048,-240.18521650962995,-3.032543849886417,3.032543849886417,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
4054,-238.99142615686839,-3.0126725590209036,3.0126725590209036,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
6060,-236.4987758831186,-2.972933705364806,2.972933705364806,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
8066,-231.7710106177366,-2.9651932058296895,2.9651932058296895,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
10072,-226.54010908150607,-2.957627371841915,2.957627371841915,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
12079,-230.21924320581547,-2.940913948789995,2.940913948789995,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
14085,-237.33350497571234,-2.940802596644842,2.940802596644842,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
16091,-239.16837388266512,-2.919929072928901,2.919929072928901,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
18097,-237.81545131495486,-2.912237471673538,2.912237471673538,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
20104,-241.80049507584496,-2.883810623408532,2.883810623408532,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
22110,-244.95434017238517,-2.8707320657741806,2.8707320657741806,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
24116,-242.21476056889014,-2.8563300342160134,2.8563300342160134,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
26122,-241.58154083471223,-2.8476952866377885,2.8476952866377885,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
28128,-240.75213583532872,-2.8318356322720946,2.8318356322720946,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
30135,-243.15156526647465,-2.819984246305169,2.819984246305169,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
32141,-243.0414148701037,-2.8201151775517848,2.8201151775517848,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
34147,-245.55381942183007,-2.804377708318737,2.804377708318737,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
36153,-240.82372034881098,-2.7764416254264344,2.7764416254264344,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
38160,-236.53790887400612,-2.78970579468556,2.78970579468556,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
40166,-243.47681840620768,-2.795934975955378,2.795934975955378,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
42172,-245.745044357456,-2.770951475409017,2.770951475409017,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
44178,-249.49050675646342,-2.770161311949156,2.770161311949156,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
46184,-249.54793299502262,-2.755984813493632,2.755984813493632,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
48191,-247.67395442669692,-2.751076568543268,2.751076568543268,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
50197,-250.6416557995327,-2.7464098688737355,2.7464098688737355,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
52203,-251.2521396154377,-2.73638608697696,2.73638608697696,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
54209,-251.94913182918384,-2.7217908971661595,2.7217908971661595,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
56216,-248.73378094849252,-2.709666274099533,2.709666274099533,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
58222,-246.5960570140614,-2.696695359152776,2.696695359152776,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
60228,-247.2169326033491,-2.685963118536912,2.685963118536912,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
62234,-245.1113055202364,-2.6831948429432457,2.6831948429432457,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
64240,-245.46405254503125,-2.6747245606989853,2.6747245606989853,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
66247,-244.97380672712308,-2.678889055288156,2.678889055288156,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
68253,-239.48370576308528,-2.6883553566666962,2.6883553566666962,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
70259,-236.1175072818645,-2.6792672505341852,2.6792672505341852,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
72265,-240.04523722960158,-2.677455310534381,2.677455310534381,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
74272,-238.0346247639689,-2.6773019848734316,2.6773019848734316,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
76278,-236.5832707702525,-2.6763775334183246,2.6763775334183246,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
78284,-239.79224363966077,-2.672324687091916,2.672324687091916,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
80290,-238.13954177630285,-2.6727282522380413,2.6727282522380413,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
82296,-235.5413965785974,-2.6707670180425858,2.6707670180425858,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
84303,-238.64673534994225,-2.658582221601403,2.658582221601403,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
86309,-240.5759991046312,-2.6598481607237567,2.6598481607237567,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
88315,-238.84152630774577,-2.660159102280244,2.660159102280244,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
90321,-238.77893214462756,-2.6519768351550144,2.6519768351550144,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
92328,-238.43470871595042,-2.648522092280931,2.648522092280931,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
94334,-238.56377195928414,-2.647503932896585,2.647503932896585,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
96340,-238.75055857754313,-2.6429846533456844,2.6429846533456844,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
98346,-240.23838954035202,-2.641637644571503,2.641637644571503,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
100353,-240.20946050876069,-2.6353230546619,2.6353230546619,IPPO,Type-Conditioned,True,seed_3,IPPO_Coupled_Safety_True,43
2048,-243.01200430342084,-3.0288270225296587,3.0288270225296587,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
4054,-237.21501540745115,-2.9959723178292985,2.9959723178292985,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
6060,-237.23472682386534,-2.96667945093832,2.96667945093832,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
8066,-227.15674587657125,-2.9580080612405633,2.9580080612405633,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
10072,-233.55325517937027,-2.903659635119632,2.903659635119632,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
12079,-226.71141279602105,-2.875357638071013,2.875357638071013,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
14085,-227.13739763208085,-2.829250615324491,2.829250615324491,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
16091,-213.97834629772166,-2.806232163613595,2.806232163613595,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
18097,-200.7347746957814,-2.7644145411471146,2.7644145411471146,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
20104,-203.02661296939752,-2.7322681362051036,2.7322681362051036,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
22110,-202.22776491779027,-2.7036600847411516,2.7036600847411516,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
24116,-192.8261758126981,-2.6926048986877507,2.6926048986877507,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
26122,-189.74639647761063,-2.6800229558225674,2.6800229558225674,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
28128,-183.7180515626527,-2.640486789845355,2.640486789845355,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
30135,-176.56999008957644,-2.620108953437642,2.620108953437642,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
32141,-178.06277798650552,-2.5914862062279855,2.5914862062279855,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
34147,-168.1182005933122,-2.558587705174392,2.558587705174392,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
36153,-161.11180302933508,-2.5405821470867807,2.5405821470867807,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
38160,-152.39980968706408,-2.5223494989222077,2.5223494989222077,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
40166,-134.56366149798657,-2.5355442113059645,2.5355442113059645,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
42172,-130.12316975318492,-2.5231389272628224,2.5231389272628224,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
44178,-115.50283428411984,-2.4913607847257655,2.4913607847257655,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
46184,-106.52478440090994,-2.4713528717491653,2.4713528717491653,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
48191,-97.47751384942156,-2.469301316790714,2.469301316790714,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
50197,-84.11667863116573,-2.476891504184999,2.476891504184999,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
52203,-73.68754370449884,-2.4451104944108377,2.4451104944108377,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
54209,-63.00901349036309,-2.4139726598573787,2.4139726598573787,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
56216,-51.669845511891914,-2.422224810563875,2.422224810563875,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
58222,-46.36987532201275,-2.413983461175101,2.413983461175101,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
60228,-42.08098434558686,-2.394280826350131,2.394280826350131,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
62234,-39.349572805878864,-2.3889768939150895,2.3889768939150895,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
64240,-35.33560727751433,-2.3559185348877962,2.3559185348877962,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
66247,-18.59251567549344,-2.3494558551708224,2.3494558551708224,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
68253,-10.488371964226962,-2.3456608821477696,2.3456608821477696,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
70259,-11.840020534998196,-2.3461529173924567,2.3461529173924567,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
72265,-12.188335482656841,-2.3306893391510743,2.3306893391510743,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
74272,-6.55592300705742,-2.325061148144019,2.325061148144019,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
76278,-1.5889784989575388,-2.3123206194813335,2.3123206194813335,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
78284,2.6008460871809405,-2.3090231748878534,2.3090231748878534,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
80290,4.038237465340905,-2.297991677324918,2.297991677324918,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
82296,5.7799467078681035,-2.2912783914471,2.2912783914471,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
84303,8.44162273248583,-2.2817266651719295,2.2817266651719295,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
86309,10.140322632828685,-2.2823799371941043,2.2823799371941043,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
88315,7.005964711409562,-2.283003736693913,2.283003736693913,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
90321,8.877175935890968,-2.2774239772355673,2.2774239772355673,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
92328,9.530380000892666,-2.2734246687455495,2.2734246687455495,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
94334,11.908025578404237,-2.2642388263811584,2.2642388263811584,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
96340,17.07075724305338,-2.2608757310259757,2.2608757310259757,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
98346,17.397028290690983,-2.2587327273353948,2.2587327273353948,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
100353,16.714931039699408,-2.2585686619053864,2.2585686619053864,IPPO,Type-Conditioned,True,seed_4,IPPO_Coupled_Safety_True,43
2048,-241.3273598112394,-3.0254685490880857,3.0254685490880857,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
4054,-240.90218121789232,-2.995615269862955,2.995615269862955,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
6060,-233.93879020988328,-2.978476782063236,2.978476782063236,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
8066,-234.52126627815846,-2.9638541141065886,2.9638541141065886,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
10072,-234.9332237585159,-2.945547795237222,2.945547795237222,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
12079,-237.20083833186342,-2.929325164517872,2.929325164517872,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
14085,-233.5546167383665,-2.9319713284388342,2.9319713284388342,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
16091,-231.1928329795154,-2.924057686201624,2.924057686201624,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
18097,-236.54080447106708,-2.903928490423354,2.903928490423354,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
20104,-243.70139959081436,-2.89453022064362,2.89453022064362,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
22110,-244.85965205526105,-2.8596453739392866,2.8596453739392866,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
24116,-248.17946583284044,-2.846044346535755,2.846044346535755,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
26122,-247.875544271033,-2.850287430117785,2.850287430117785,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
28128,-242.50021963913105,-2.8276010902977307,2.8276010902977307,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
30135,-244.7579809969739,-2.799112869221341,2.799112869221341,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
32141,-244.95285817326018,-2.7756644396619894,2.7756644396619894,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
34147,-244.70176039264115,-2.7491780622144266,2.7491780622144266,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
36153,-241.5471770917005,-2.728823902823445,2.728823902823445,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
38160,-250.290212008558,-2.7149729622679457,2.7149729622679457,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
40166,-251.29746403614402,-2.690496254456396,2.690496254456396,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
42172,-249.14816889386256,-2.6841877127534763,2.6841877127534763,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
44178,-243.9589934533249,-2.6873513025054763,2.6873513025054763,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
46184,-245.55568740561208,-2.669869793167667,2.669869793167667,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
48191,-251.37598541182103,-2.6792766792317204,2.6792766792317204,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
50197,-247.71394370375168,-2.6759928068865384,2.6759928068865384,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
52203,-248.77162646839582,-2.6774279461484096,2.6774279461484096,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
54209,-251.2530638885298,-2.6611777839569877,2.6611777839569877,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
56216,-251.3596700574975,-2.661004800770419,2.661004800770419,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
58222,-250.01163998560986,-2.641775403248304,2.641775403248304,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
60228,-250.07616094608812,-2.642832252359242,2.642832252359242,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
62234,-254.57495590925697,-2.636474203264756,2.636474203264756,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
64240,-249.3145271450918,-2.6336085782826375,2.6336085782826375,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
66247,-244.09552519723647,-2.6158583459846425,2.6158583459846425,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
68253,-241.60638853400184,-2.6026404281534012,2.6026404281534012,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
70259,-244.15509595564058,-2.602765730091583,2.602765730091583,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
72265,-243.729538934479,-2.5903611122685053,2.5903611122685053,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
74272,-242.85753570895864,-2.5898884781964338,2.5898884781964338,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
76278,-240.7432386329334,-2.575902231929904,2.575902231929904,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
78284,-238.9391622362766,-2.5789380649668807,2.5789380649668807,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
80290,-240.45454485163364,-2.5673190876619616,2.5673190876619616,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
82296,-239.92010071390922,-2.568400934633039,2.568400934633039,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
84303,-238.78358117122124,-2.569045581387633,2.569045581387633,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
86309,-236.20379534396585,-2.561716860833775,2.561716860833775,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
88315,-235.61032223879937,-2.5618589586290086,2.5618589586290086,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
90321,-235.14362652960244,-2.559740088675995,2.559740088675995,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
92328,-235.86923717136403,-2.554105394173856,2.554105394173856,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
94334,-234.95414522456775,-2.547776922653329,2.547776922653329,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
96340,-235.64474303526444,-2.54044374574907,2.54044374574907,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
98346,-237.27294453275377,-2.5416866601764685,2.5416866601764685,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
100353,-238.2307422585081,-2.5439253171625733,2.5439253171625733,IPPO,Blind,True,seed_0,IPPO_Blind_Coupled_Safety_True,44
2048,-238.55656290107734,-3.033463117697321,3.033463117697321,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
4054,-240.505379455068,-3.0120630332031,3.0120630332031,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
6060,-242.19376459179531,-2.970990070416683,2.970990070416683,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
8066,-238.83697114139446,-2.9728166233474154,2.9728166233474154,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
10072,-237.88844835488615,-2.9376887792253066,2.9376887792253066,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
12079,-237.21532223216303,-2.9078948319418774,2.9078948319418774,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
14085,-236.02589594730017,-2.889204172984365,2.889204172984365,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
16091,-243.5815168758015,-2.887096581897813,2.887096581897813,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
18097,-240.0202115702192,-2.8741821998025663,2.8741821998025663,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
20104,-237.76607580249473,-2.8555250531725687,2.8555250531725687,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
22110,-242.6224582738185,-2.8382869212213713,2.8382869212213713,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
24116,-243.37864070132792,-2.816460898641714,2.816460898641714,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
26122,-243.1547887190245,-2.802427358520356,2.802427358520356,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
28128,-243.33606061664645,-2.751055602168136,2.751055602168136,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
30135,-241.65255471754597,-2.7324762760275076,2.7324762760275076,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
32141,-236.11292717307353,-2.72153800739464,2.72153800739464,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
34147,-233.02004856032113,-2.69452536652645,2.69452536652645,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
36153,-239.43155917523933,-2.6878690454898715,2.6878690454898715,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
38160,-237.47318565842215,-2.6742355889387563,2.6742355889387563,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
40166,-233.3818685733237,-2.683264803176513,2.683264803176513,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
42172,-233.4655758247103,-2.687734356255873,2.687734356255873,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
44178,-231.10320155470427,-2.668356346001508,2.668356346001508,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
46184,-226.1199878173844,-2.6540819580949644,2.6540819580949644,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
48191,-225.51763317208778,-2.641674481920364,2.641674481920364,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
