step,rollout/ep_rew_mean,train/entropy_loss,rollout/ep_len_mean,algorithm,safety,seed,experiment
786432,-0.1698940247297287,-2.8899102210998535,5.889999866485596,FP3O,True,seed_1,FP3O_Safety_True
790528,-0.09837514907121658,-2.918762445449829,4.409999847412109,FP3O,True,seed_1,FP3O_Safety_True
794624,-0.2096090465784073,-2.973414897918701,7.659999847412109,FP3O,True,seed_1,FP3O_Safety_True
798720,-0.11314496397972107,-2.8483023643493652,4.639999866485596,FP3O,True,seed_1,FP3O_Safety_True
802816,-0.21317677199840546,-2.933410882949829,6.980000019073486,FP3O,True,seed_1,FP3O_Safety_True
806912,-0.14435264468193054,-2.935027837753296,5.309999942779541,FP3O,True,seed_1,FP3O_Safety_True
811008,-0.22683186829090118,-2.933476686477661,7.949999809265137,FP3O,True,seed_1,FP3O_Safety_True
815104,-0.24995821714401245,-2.925485610961914,8.630000114440918,FP3O,True,seed_1,FP3O_Safety_True
819200,-0.2673417329788208,-2.9044270515441895,8.84000015258789,FP3O,True,seed_1,FP3O_Safety_True
823296,-0.05095086619257927,-2.8156280517578125,2.700000047683716,FP3O,True,seed_1,FP3O_Safety_True
827392,-0.06058585271239281,-2.9510693550109863,3.319999933242798,FP3O,True,seed_1,FP3O_Safety_True
831488,-0.32438117265701294,-2.834541082382202,10.720000267028809,FP3O,True,seed_1,FP3O_Safety_True
835584,-0.19347110390663147,-2.8729095458984375,6.909999847412109,FP3O,True,seed_1,FP3O_Safety_True
839680,-0.218460351228714,-2.910468816757202,8.579999923706055,FP3O,True,seed_1,FP3O_Safety_True
843776,-0.23848047852516174,-2.8669228553771973,8.470000267028809,FP3O,True,seed_1,FP3O_Safety_True
847872,-0.12601414322853088,-2.9107465744018555,4.860000133514404,FP3O,True,seed_1,FP3O_Safety_True
851968,-0.3049352169036865,-2.922360897064209,10.15999984741211,FP3O,True,seed_1,FP3O_Safety_True
856064,-0.25202298164367676,-2.892380475997925,8.6899995803833,FP3O,True,seed_1,FP3O_Safety_True
860160,-0.3322289288043976,-2.8975160121917725,10.949999809265137,FP3O,True,seed_1,FP3O_Safety_True
864256,-0.22710223495960236,-2.90006685256958,7.829999923706055,FP3O,True,seed_1,FP3O_Safety_True
868352,-0.19217006862163544,-2.903106212615967,6.800000190734863,FP3O,True,seed_1,FP3O_Safety_True
872448,-0.10665654391050339,-2.9080536365509033,4.53000020980835,FP3O,True,seed_1,FP3O_Safety_True
876544,-0.13063320517539978,-2.916611671447754,4.96999979019165,FP3O,True,seed_1,FP3O_Safety_True
880640,-0.32847464084625244,-2.8886361122131348,10.739999771118164,FP3O,True,seed_1,FP3O_Safety_True
884736,-0.320695161819458,-2.9289872646331787,10.520000457763672,FP3O,True,seed_1,FP3O_Safety_True
888832,-0.0815371498465538,-2.921562433242798,3.890000104904175,FP3O,True,seed_1,FP3O_Safety_True
892928,-0.11565157771110535,-2.8565328121185303,4.539999961853027,FP3O,True,seed_1,FP3O_Safety_True
897024,-0.1497374176979065,-2.8971128463745117,5.900000095367432,FP3O,True,seed_1,FP3O_Safety_True
901120,-0.29372352361679077,-2.9163780212402344,9.8100004196167,FP3O,True,seed_1,FP3O_Safety_True
905216,-0.1240866482257843,-2.847313642501831,5.590000152587891,FP3O,True,seed_1,FP3O_Safety_True
909312,-0.30775001645088196,-2.7738609313964844,9.920000076293945,FP3O,True,seed_1,FP3O_Safety_True
913408,-0.2465079128742218,-2.823592185974121,7.980000019073486,FP3O,True,seed_1,FP3O_Safety_True
917504,-0.08577470481395721,-2.885256052017212,3.5,FP3O,True,seed_1,FP3O_Safety_True
921600,-0.16075405478477478,-2.9166860580444336,6.309999942779541,FP3O,True,seed_1,FP3O_Safety_True
925696,-0.2503354549407959,-2.9182956218719482,8.579999923706055,FP3O,True,seed_1,FP3O_Safety_True
929792,-0.22073298692703247,-2.9168601036071777,8.140000343322754,FP3O,True,seed_1,FP3O_Safety_True
933888,-0.13133834302425385,-2.9132511615753174,4.949999809265137,FP3O,True,seed_1,FP3O_Safety_True
937984,-0.2624415457248688,-2.781613826751709,9.079999923706055,FP3O,True,seed_1,FP3O_Safety_True
942080,-0.2662113904953003,-2.8777883052825928,9.25,FP3O,True,seed_1,FP3O_Safety_True
946176,-0.038399215787649155,-2.886683702468872,2.069999933242798,FP3O,True,seed_1,FP3O_Safety_True
950272,-0.08252491056919098,-2.8968281745910645,3.950000047683716,FP3O,True,seed_1,FP3O_Safety_True
954368,-0.32984569668769836,-2.9289603233337402,10.479999542236328,FP3O,True,seed_1,FP3O_Safety_True
958464,-0.23355449736118317,-2.867781639099121,8.010000228881836,FP3O,True,seed_1,FP3O_Safety_True
962560,-0.13196873664855957,-2.875521659851074,5.480000019073486,FP3O,True,seed_1,FP3O_Safety_True
966656,-0.2208869904279709,-2.905413866043091,8.130000114440918,FP3O,True,seed_1,FP3O_Safety_True
970752,-0.22881850600242615,-2.9472131729125977,7.619999885559082,FP3O,True,seed_1,FP3O_Safety_True
974848,-0.1729504019021988,-2.8809010982513428,6.289999961853027,FP3O,True,seed_1,FP3O_Safety_True
978944,-0.10397520661354065,-2.9113175868988037,4.739999771118164,FP3O,True,seed_1,FP3O_Safety_True
983040,-0.18067407608032227,-2.8889577388763428,6.409999847412109,FP3O,True,seed_1,FP3O_Safety_True
987136,-0.1449587494134903,-2.8678030967712402,5.789999961853027,FP3O,True,seed_1,FP3O_Safety_True
991232,-0.08480381220579147,-2.822545289993286,3.7799999713897705,FP3O,True,seed_1,FP3O_Safety_True
995328,-0.12664945423603058,-2.933450698852539,5.449999809265137,FP3O,True,seed_1,FP3O_Safety_True
999424,-0.19526760280132294,-2.9116528034210205,7.429999828338623,FP3O,True,seed_1,FP3O_Safety_True
1003520,-0.2289406657218933,-2.9169633388519287,7.920000076293945,FP3O,True,seed_1,FP3O_Safety_True
1007616,-0.2522951066493988,-2.877532482147217,8.5,FP3O,True,seed_1,FP3O_Safety_True
1011712,-0.1784583032131195,-2.8117616176605225,6.360000133514404,FP3O,True,seed_1,FP3O_Safety_True
1015808,-0.27204713225364685,-2.910597801208496,9.069999694824219,FP3O,True,seed_1,FP3O_Safety_True
1019904,-0.2361205667257309,-2.88324236869812,7.679999828338623,FP3O,True,seed_1,FP3O_Safety_True
1024000,-0.12975148856639862,-2.881014108657837,5.119999885559082,FP3O,True,seed_1,FP3O_Safety_True
1028096,-0.21300649642944336,-2.9204905033111572,7.329999923706055,FP3O,True,seed_1,FP3O_Safety_True
1032192,-0.19378896057605743,-2.8441028594970703,7.079999923706055,FP3O,True,seed_1,FP3O_Safety_True
1036288,-0.19463519752025604,-2.8783822059631348,7.269999980926514,FP3O,True,seed_1,FP3O_Safety_True
1040384,-0.2615737020969391,-2.8092243671417236,9.479999542236328,FP3O,True,seed_1,FP3O_Safety_True
1044480,-0.27940207719802856,-2.8400354385375977,9.390000343322754,FP3O,True,seed_1,FP3O_Safety_True
1048576,-0.2874942123889923,-2.899144172668457,10.859999656677246,FP3O,True,seed_1,FP3O_Safety_True
1052672,-0.05415714159607887,-2.8401355743408203,2.9000000953674316,FP3O,True,seed_1,FP3O_Safety_True
1056768,-0.10409971326589584,-2.890721559524536,4.050000190734863,FP3O,True,seed_1,FP3O_Safety_True
1060864,-0.1286354511976242,-2.8933026790618896,5.929999828338623,FP3O,True,seed_1,FP3O_Safety_True
1064960,-0.2611652612686157,-2.9040470123291016,9.3100004196167,FP3O,True,seed_1,FP3O_Safety_True
1069056,-0.2286415696144104,-2.8680167198181152,8.130000114440918,FP3O,True,seed_1,FP3O_Safety_True
1073152,-0.11936167627573013,-2.8384931087493896,4.659999847412109,FP3O,True,seed_1,FP3O_Safety_True
1077248,-0.06819923222064972,-2.8112175464630127,2.8299999237060547,FP3O,True,seed_1,FP3O_Safety_True
1081344,-0.049891434609889984,-2.8172173500061035,2.5199999809265137,FP3O,True,seed_1,FP3O_Safety_True
1085440,-0.14064933359622955,-2.9122977256774902,5.190000057220459,FP3O,True,seed_1,FP3O_Safety_True
1089536,-0.07888145744800568,-2.846564531326294,3.4600000381469727,FP3O,True,seed_1,FP3O_Safety_True
1093632,-0.27973127365112305,-2.881334066390991,9.279999732971191,FP3O,True,seed_1,FP3O_Safety_True
1097728,-0.07357264310121536,-2.709369421005249,3.380000114440918,FP3O,True,seed_1,FP3O_Safety_True
1101824,-0.15252172946929932,-2.8572897911071777,5.840000152587891,FP3O,True,seed_1,FP3O_Safety_True
1105920,-0.2765454053878784,-2.8828306198120117,9.180000305175781,FP3O,True,seed_1,FP3O_Safety_True
1110016,-0.061632055789232254,-2.8439269065856934,2.859999895095825,FP3O,True,seed_1,FP3O_Safety_True
1114112,-0.32165244221687317,-2.8403024673461914,10.5600004196167,FP3O,True,seed_1,FP3O_Safety_True
1118208,-0.23334239423274994,-2.833479642868042,8.5,FP3O,True,seed_1,FP3O_Safety_True
1122304,-0.1387750506401062,-2.8229820728302,5.489999771118164,FP3O,True,seed_1,FP3O_Safety_True
1126400,-0.23957908153533936,-2.8256936073303223,9.569999694824219,FP3O,True,seed_1,FP3O_Safety_True
1130496,-0.0724889263510704,-2.7759904861450195,3.180000066757202,FP3O,True,seed_1,FP3O_Safety_True
1134592,-0.17090435326099396,-2.7734150886535645,6.340000152587891,FP3O,True,seed_1,FP3O_Safety_True
1138688,-0.05423048138618469,-2.842228889465332,2.9800000190734863,FP3O,True,seed_1,FP3O_Safety_True
1142784,-0.058160971850156784,-2.728898286819458,3.5199999809265137,FP3O,True,seed_1,FP3O_Safety_True
1146880,-0.08798378705978394,-2.7355780601501465,3.8299999237060547,FP3O,True,seed_1,FP3O_Safety_True
1150976,-0.12925097346305847,-2.8362481594085693,4.989999771118164,FP3O,True,seed_1,FP3O_Safety_True
1155072,-0.2057390809059143,-2.8629400730133057,6.800000190734863,FP3O,True,seed_1,FP3O_Safety_True
1159168,-0.12078134715557098,-2.793623447418213,4.849999904632568,FP3O,True,seed_1,FP3O_Safety_True
1163264,-0.07479901611804962,-2.8185079097747803,3.3499999046325684,FP3O,True,seed_1,FP3O_Safety_True
1167360,-0.19472987949848175,-2.837188959121704,6.929999828338623,FP3O,True,seed_1,FP3O_Safety_True
1171456,-0.16140659153461456,-2.837202787399292,6.389999866485596,FP3O,True,seed_1,FP3O_Safety_True
1175552,-0.12248063832521439,-2.7984251976013184,4.800000190734863,FP3O,True,seed_1,FP3O_Safety_True
1179648,-0.13038210570812225,-2.8371124267578125,5.119999885559082,FP3O,True,seed_1,FP3O_Safety_True
1183744,-0.13901279866695404,-2.899306297302246,5.449999809265137,FP3O,True,seed_1,FP3O_Safety_True
1187840,-0.1625984013080597,-2.857881546020508,5.739999771118164,FP3O,True,seed_1,FP3O_Safety_True
1191936,-0.2543641924858093,-2.8619935512542725,8.640000343322754,FP3O,True,seed_1,FP3O_Safety_True
1196032,-0.29552727937698364,-2.8650739192962646,10.90999984741211,FP3O,True,seed_1,FP3O_Safety_True
1200128,-0.08994743227958679,-2.8440189361572266,3.5399999618530273,FP3O,True,seed_1,FP3O_Safety_True
1204224,-0.286967009305954,-2.8691446781158447,9.739999771118164,FP3O,True,seed_1,FP3O_Safety_True
1208320,-0.3136540353298187,-2.8276844024658203,10.15999984741211,FP3O,True,seed_1,FP3O_Safety_True
1212416,-0.16574648022651672,-2.8017053604125977,6.21999979019165,FP3O,True,seed_1,FP3O_Safety_True
1216512,-0.23492389917373657,-2.801543951034546,8.569999694824219,FP3O,True,seed_1,FP3O_Safety_True
1220608,-0.07764178514480591,-2.801954984664917,3.8399999141693115,FP3O,True,seed_1,FP3O_Safety_True
1224704,-0.3019299805164337,-2.820225954055786,9.869999885559082,FP3O,True,seed_1,FP3O_Safety_True
1228800,-0.24856357276439667,-2.8215243816375732,8.880000114440918,FP3O,True,seed_1,FP3O_Safety_True
1232896,-0.2592930495738983,-2.8733949661254883,8.739999771118164,FP3O,True,seed_1,FP3O_Safety_True
1236992,-0.32815253734588623,-2.86187481880188,10.819999694824219,FP3O,True,seed_1,FP3O_Safety_True
1241088,-0.17453931272029877,-2.8715574741363525,6.179999828338623,FP3O,True,seed_1,FP3O_Safety_True
1245184,-0.129632830619812,-2.894507884979248,5.440000057220459,FP3O,True,seed_1,FP3O_Safety_True
1249280,-0.13823972642421722,-2.8660261631011963,5.699999809265137,FP3O,True,seed_1,FP3O_Safety_True
1253376,-0.22750213742256165,-2.8730688095092773,8.109999656677246,FP3O,True,seed_1,FP3O_Safety_True
1257472,-0.2521277368068695,-2.901340961456299,8.710000038146973,FP3O,True,seed_1,FP3O_Safety_True
1261568,-0.08318203687667847,-2.8832223415374756,3.4100000858306885,FP3O,True,seed_1,FP3O_Safety_True
1265664,-0.3897639214992523,-2.8294126987457275,12.5600004196167,FP3O,True,seed_1,FP3O_Safety_True
1269760,-0.23321691155433655,-2.9257314205169678,8.09000015258789,FP3O,True,seed_1,FP3O_Safety_True
1273856,-0.13584735989570618,-2.851616144180298,5.260000228881836,FP3O,True,seed_1,FP3O_Safety_True
1277952,-0.21857890486717224,-2.9246487617492676,7.690000057220459,FP3O,True,seed_1,FP3O_Safety_True
1282048,-0.16130952537059784,-2.8858137130737305,5.949999809265137,FP3O,True,seed_1,FP3O_Safety_True
1286144,-0.09174928814172745,-2.8902087211608887,4.25,FP3O,True,seed_1,FP3O_Safety_True
1290240,-0.23090866208076477,-2.911703109741211,8.1899995803833,FP3O,True,seed_1,FP3O_Safety_True
1294336,-0.2870103120803833,-2.942568302154541,9.920000076293945,FP3O,True,seed_1,FP3O_Safety_True
1298432,-0.15695053339004517,-2.899592638015747,6.090000152587891,FP3O,True,seed_1,FP3O_Safety_True
1302528,-0.234469473361969,-2.8355562686920166,8.260000228881836,FP3O,True,seed_1,FP3O_Safety_True
1306624,-0.25395652651786804,-2.9016242027282715,8.829999923706055,FP3O,True,seed_1,FP3O_Safety_True
1310720,-0.2204856425523758,-2.896209478378296,7.96999979019165,FP3O,True,seed_1,FP3O_Safety_True
1314816,-0.22232718765735626,-2.9010260105133057,8.010000228881836,FP3O,True,seed_1,FP3O_Safety_True
1318912,-0.27029427886009216,-2.914435625076294,9.84000015258789,FP3O,True,seed_1,FP3O_Safety_True
1323008,-0.1329014152288437,-2.9469921588897705,5.25,FP3O,True,seed_1,FP3O_Safety_True
1327104,-0.24913248419761658,-2.9317758083343506,8.5600004196167,FP3O,True,seed_1,FP3O_Safety_True
1331200,-0.23515726625919342,-2.9415979385375977,8.420000076293945,FP3O,True,seed_1,FP3O_Safety_True
1335296,-0.13937129080295563,-2.9382481575012207,5.670000076293945,FP3O,True,seed_1,FP3O_Safety_True
1339392,-0.20090904831886292,-2.9455533027648926,7.260000228881836,FP3O,True,seed_1,FP3O_Safety_True
1343488,-0.21492455899715424,-2.9646143913269043,8.170000076293945,FP3O,True,seed_1,FP3O_Safety_True
1347584,-0.05240419879555702,-2.949920892715454,2.690000057220459,FP3O,True,seed_1,FP3O_Safety_True
1351680,-0.08508600294589996,-3.0115225315093994,3.440000057220459,FP3O,True,seed_1,FP3O_Safety_True
1355776,-0.23149925470352173,-2.986821413040161,7.909999847412109,FP3O,True,seed_1,FP3O_Safety_True
1359872,-0.1655263751745224,-2.963480234146118,6.46999979019165,FP3O,True,seed_1,FP3O_Safety_True
1363968,-0.11299334466457367,-2.975719451904297,4.619999885559082,FP3O,True,seed_1,FP3O_Safety_True
1368064,-0.24091440439224243,-2.959428071975708,8.4399995803833,FP3O,True,seed_1,FP3O_Safety_True
1372160,-0.19155550003051758,-2.9460501670837402,6.78000020980835,FP3O,True,seed_1,FP3O_Safety_True
1376256,-0.27647268772125244,-2.924487590789795,9.25,FP3O,True,seed_1,FP3O_Safety_True
1380352,-0.22705575823783875,-2.9484078884124756,8.279999732971191,FP3O,True,seed_1,FP3O_Safety_True
1384448,-0.25186577439308167,-2.928396463394165,8.649999618530273,FP3O,True,seed_1,FP3O_Safety_True
1388544,-0.1318182796239853,-2.8885622024536133,5.28000020980835,FP3O,True,seed_1,FP3O_Safety_True
1392640,-0.04056911915540695,-2.963449239730835,2.2300000190734863,FP3O,True,seed_1,FP3O_Safety_True
1396736,-0.16468702256679535,-2.926191568374634,6.139999866485596,FP3O,True,seed_1,FP3O_Safety_True
1400832,-0.1159590631723404,-2.928246021270752,4.670000076293945,FP3O,True,seed_1,FP3O_Safety_True
1404928,-0.09600861370563507,-2.953341007232666,4.230000019073486,FP3O,True,seed_1,FP3O_Safety_True
1409024,-0.36671164631843567,-2.9226114749908447,12.220000267028809,FP3O,True,seed_1,FP3O_Safety_True
1413120,-0.21948593854904175,-2.9426534175872803,8.220000267028809,FP3O,True,seed_1,FP3O_Safety_True
1417216,-0.12035587430000305,-2.88264799118042,4.840000152587891,FP3O,True,seed_1,FP3O_Safety_True
1421312,-0.26611316204071045,-2.8907978534698486,9.039999961853027,FP3O,True,seed_1,FP3O_Safety_True
1425408,-0.16418655216693878,-2.9566495418548584,6.300000190734863,FP3O,True,seed_1,FP3O_Safety_True
1429504,-0.19004131853580475,-2.9397318363189697,6.570000171661377,FP3O,True,seed_1,FP3O_Safety_True
1433600,-0.23675546050071716,-2.945077657699585,8.470000267028809,FP3O,True,seed_1,FP3O_Safety_True
1437696,-0.3042507767677307,-2.9354312419891357,10.210000038146973,FP3O,True,seed_1,FP3O_Safety_True
1441792,-0.06861072033643723,-2.9595091342926025,3.509999990463257,FP3O,True,seed_1,FP3O_Safety_True
1445888,-0.19602082669734955,-2.890028476715088,6.949999809265137,FP3O,True,seed_1,FP3O_Safety_True
1449984,-0.20788592100143433,-2.939244031906128,7.21999979019165,FP3O,True,seed_1,FP3O_Safety_True
1454080,-0.33015498518943787,-2.9626059532165527,11.170000076293945,FP3O,True,seed_1,FP3O_Safety_True
1458176,-0.3803860545158386,-2.966961145401001,13.119999885559082,FP3O,True,seed_1,FP3O_Safety_True
1462272,-0.2715971767902374,-2.9082040786743164,9.199999809265137,FP3O,True,seed_1,FP3O_Safety_True
1466368,-0.25129902362823486,-2.96650767326355,8.59000015258789,FP3O,True,seed_1,FP3O_Safety_True
1470464,-0.15240103006362915,-2.9896316528320312,5.769999980926514,FP3O,True,seed_1,FP3O_Safety_True
1474560,-0.19865839183330536,-2.9469144344329834,7.360000133514404,FP3O,True,seed_1,FP3O_Safety_True
1478656,-0.28956928849220276,-2.9805915355682373,9.960000038146973,FP3O,True,seed_1,FP3O_Safety_True
1482752,-0.33232563734054565,-3.0038814544677734,12.0,FP3O,True,seed_1,FP3O_Safety_True
1486848,-0.3564525246620178,-2.9735984802246094,12.8100004196167,FP3O,True,seed_1,FP3O_Safety_True
1490944,-0.3649553656578064,-2.9622433185577393,12.5,FP3O,True,seed_1,FP3O_Safety_True
1495040,-0.37645554542541504,-2.988914966583252,13.680000305175781,FP3O,True,seed_1,FP3O_Safety_True
1499136,-0.3506571650505066,-2.9700450897216797,12.789999961853027,FP3O,True,seed_1,FP3O_Safety_True
1503232,-0.4518665373325348,-2.958486795425415,15.4399995803833,FP3O,True,seed_1,FP3O_Safety_True
1507328,-0.41706371307373047,-2.9787163734436035,14.239999771118164,FP3O,True,seed_1,FP3O_Safety_True
1511424,-0.4243946075439453,-2.951908588409424,14.680000305175781,FP3O,True,seed_1,FP3O_Safety_True
1515520,-0.36983367800712585,-2.953357219696045,13.5600004196167,FP3O,True,seed_1,FP3O_Safety_True
1519616,-0.41761231422424316,-2.9514546394348145,15.119999885559082,FP3O,True,seed_1,FP3O_Safety_True
1523712,-0.36057960987091064,-2.941389560699463,13.5600004196167,FP3O,True,seed_1,FP3O_Safety_True
1527808,-0.4373741149902344,-2.942556142807007,16.0,FP3O,True,seed_1,FP3O_Safety_True
1531904,-0.27306392788887024,-2.957679510116577,10.600000381469727,FP3O,True,seed_1,FP3O_Safety_True
1536000,-0.3638588786125183,-2.9395203590393066,13.800000190734863,FP3O,True,seed_1,FP3O_Safety_True
1540096,-0.26415738463401794,-2.928239583969116,10.020000457763672,FP3O,True,seed_1,FP3O_Safety_True
1544192,-0.42335444688796997,-2.914106845855713,16.0,FP3O,True,seed_1,FP3O_Safety_True
1548288,-0.3919232189655304,-2.91481614112854,15.5600004196167,FP3O,True,seed_1,FP3O_Safety_True
1552384,-0.385681688785553,-2.8943142890930176,14.680000305175781,FP3O,True,seed_1,FP3O_Safety_True
1556480,-0.38112887740135193,-2.896597385406494,15.5600004196167,FP3O,True,seed_1,FP3O_Safety_True
1560576,-0.3756908178329468,-2.8913934230804443,15.5600004196167,FP3O,True,seed_1,FP3O_Safety_True
1564672,-0.39144062995910645,-2.8857195377349854,16.0,FP3O,True,seed_1,FP3O_Safety_True
1568768,-0.38682329654693604,-2.8547611236572266,15.720000267028809,FP3O,True,seed_1,FP3O_Safety_True
1572864,-0.39982232451438904,-2.849259614944458,16.0,FP3O,True,seed_1,FP3O_Safety_True
1576960,-0.37746670842170715,-2.8550233840942383,15.5600004196167,FP3O,True,seed_1,FP3O_Safety_True
1581056,-0.38397014141082764,-2.8546457290649414,16.0,FP3O,True,seed_1,FP3O_Safety_True
1585152,-0.37844687700271606,-2.8386623859405518,16.0,FP3O,True,seed_1,FP3O_Safety_True
1589248,-0.3693222403526306,-2.839907169342041,16.0,FP3O,True,seed_1,FP3O_Safety_True
1593344,-0.3544812798500061,-2.819932222366333,16.0,FP3O,True,seed_1,FP3O_Safety_True
1597440,-0.3735479414463043,-2.799565315246582,16.0,FP3O,True,seed_1,FP3O_Safety_True
1601536,-0.37740349769592285,-2.8038883209228516,16.0,FP3O,True,seed_1,FP3O_Safety_True
1605632,-0.3613823354244232,-2.7775418758392334,16.0,FP3O,True,seed_1,FP3O_Safety_True
1609728,-0.3579767942428589,-2.7814719676971436,16.0,FP3O,True,seed_1,FP3O_Safety_True
1613824,-0.34386107325553894,-2.7687857151031494,16.0,FP3O,True,seed_1,FP3O_Safety_True
1617920,-0.3714591860771179,-2.75997257232666,16.0,FP3O,True,seed_1,FP3O_Safety_True
1622016,-0.34975647926330566,-2.752032518386841,16.0,FP3O,True,seed_1,FP3O_Safety_True
1626112,-0.34960824251174927,-2.7621684074401855,16.0,FP3O,True,seed_1,FP3O_Safety_True
1630208,-0.32068514823913574,-2.7570414543151855,16.0,FP3O,True,seed_1,FP3O_Safety_True
1634304,-0.3219311535358429,-2.773118019104004,16.0,FP3O,True,seed_1,FP3O_Safety_True
1638400,-0.3252740204334259,-2.7582125663757324,16.0,FP3O,True,seed_1,FP3O_Safety_True
1642496,-0.34625479578971863,-2.7356326580047607,16.0,FP3O,True,seed_1,FP3O_Safety_True
1646592,-0.34875229001045227,-2.721564531326294,16.0,FP3O,True,seed_1,FP3O_Safety_True
1650688,-0.29969561100006104,-2.7062337398529053,16.0,FP3O,True,seed_1,FP3O_Safety_True
1654784,-0.3705613315105438,-2.700760841369629,16.0,FP3O,True,seed_1,FP3O_Safety_True
1658880,-0.3375692069530487,-2.731858968734741,16.0,FP3O,True,seed_1,FP3O_Safety_True
1662976,-0.31301963329315186,-2.7334346771240234,16.0,FP3O,True,seed_1,FP3O_Safety_True
1667072,-0.3228605389595032,-2.7030868530273438,16.0,FP3O,True,seed_1,FP3O_Safety_True
1671168,-0.3077830374240875,-2.7199907302856445,16.0,FP3O,True,seed_1,FP3O_Safety_True
1675264,-0.3090372383594513,-2.740541696548462,16.0,FP3O,True,seed_1,FP3O_Safety_True
1679360,-0.32657116651535034,-2.7462332248687744,16.0,FP3O,True,seed_1,FP3O_Safety_True
1683456,-0.3309492766857147,-2.7304329872131348,16.0,FP3O,True,seed_1,FP3O_Safety_True
1687552,-0.30272969603538513,-2.7101681232452393,16.0,FP3O,True,seed_1,FP3O_Safety_True
1691648,-0.31843701004981995,-2.701028347015381,16.0,FP3O,True,seed_1,FP3O_Safety_True
1695744,-0.30788958072662354,-2.7185935974121094,16.0,FP3O,True,seed_1,FP3O_Safety_True
1699840,-0.3213905692100525,-2.7105894088745117,16.0,FP3O,True,seed_1,FP3O_Safety_True
1703936,-0.3223307132720947,-2.692646026611328,16.0,FP3O,True,seed_1,FP3O_Safety_True
1708032,-0.30025070905685425,-2.7001636028289795,16.0,FP3O,True,seed_1,FP3O_Safety_True
1712128,-0.29889583587646484,-2.6911497116088867,16.0,FP3O,True,seed_1,FP3O_Safety_True
1716224,-0.2919871211051941,-2.6852543354034424,16.0,FP3O,True,seed_1,FP3O_Safety_True
1720320,-0.2959100306034088,-2.6519274711608887,16.0,FP3O,True,seed_1,FP3O_Safety_True
1724416,-0.2853459417819977,-2.6600568294525146,16.0,FP3O,True,seed_1,FP3O_Safety_True
1728512,-0.29266777634620667,-2.6434390544891357,16.0,FP3O,True,seed_1,FP3O_Safety_True
1732608,-0.2934644818305969,-2.6337032318115234,16.0,FP3O,True,seed_1,FP3O_Safety_True
1736704,-0.2790166735649109,-2.620105504989624,16.0,FP3O,True,seed_1,FP3O_Safety_True
1740800,-0.2711421251296997,-2.6196656227111816,16.0,FP3O,True,seed_1,FP3O_Safety_True
1744896,-0.3033369779586792,-2.623471736907959,16.0,FP3O,True,seed_1,FP3O_Safety_True
1748992,-0.2920856773853302,-2.6139211654663086,16.0,FP3O,True,seed_1,FP3O_Safety_True
1753088,-0.27871590852737427,-2.6034770011901855,16.0,FP3O,True,seed_1,FP3O_Safety_True
1757184,-0.2812691330909729,-2.6076464653015137,16.0,FP3O,True,seed_1,FP3O_Safety_True
1761280,-0.2711937129497528,-2.5813326835632324,16.0,FP3O,True,seed_1,FP3O_Safety_True
1765376,-0.2836184799671173,-2.5754120349884033,16.0,FP3O,True,seed_1,FP3O_Safety_True
1769472,-0.2685016691684723,-2.5661849975585938,16.0,FP3O,True,seed_1,FP3O_Safety_True
1773568,-0.28650930523872375,-2.5866127014160156,16.0,FP3O,True,seed_1,FP3O_Safety_True
1777664,-0.2745722830295563,-2.5691792964935303,16.0,FP3O,True,seed_1,FP3O_Safety_True
1781760,-0.281803697347641,-2.58616304397583,16.0,FP3O,True,seed_1,FP3O_Safety_True
1785856,-0.27688339352607727,-2.5895135402679443,16.0,FP3O,True,seed_1,FP3O_Safety_True
1789952,-0.27358752489089966,-2.57749080657959,16.0,FP3O,True,seed_1,FP3O_Safety_True
1794048,-0.26023104786872864,-2.5782809257507324,16.0,FP3O,True,seed_1,FP3O_Safety_True
1798144,-0.24222733080387115,-2.600106716156006,16.0,FP3O,True,seed_1,FP3O_Safety_True
1802240,-0.2715469300746918,-2.600877523422241,16.0,FP3O,True,seed_1,FP3O_Safety_True
1806336,-0.26837828755378723,-2.592041254043579,16.0,FP3O,True,seed_1,FP3O_Safety_True
1810432,-0.2632404863834381,-2.584007978439331,16.0,FP3O,True,seed_1,FP3O_Safety_True
1814528,-0.25425902009010315,-2.5826873779296875,15.5600004196167,FP3O,True,seed_1,FP3O_Safety_True
1818624,-0.25753650069236755,-2.5798850059509277,16.0,FP3O,True,seed_1,FP3O_Safety_True
1822720,-0.2762371599674225,-2.5858254432678223,16.0,FP3O,True,seed_1,FP3O_Safety_True
1826816,-0.27195149660110474,-2.5928757190704346,16.0,FP3O,True,seed_1,FP3O_Safety_True
1830912,-0.2670818567276001,-2.584590435028076,16.0,FP3O,True,seed_1,FP3O_Safety_True
1835008,-0.2458248883485794,-2.566617012023926,16.0,FP3O,True,seed_1,FP3O_Safety_True
1839104,-0.2557657063007355,-2.600710153579712,16.0,FP3O,True,seed_1,FP3O_Safety_True
1843200,-0.24203640222549438,-2.586146116256714,16.0,FP3O,True,seed_1,FP3O_Safety_True
1847296,-0.2562200129032135,-2.593824863433838,16.0,FP3O,True,seed_1,FP3O_Safety_True
1851392,-0.2500857412815094,-2.609457492828369,16.0,FP3O,True,seed_1,FP3O_Safety_True
1855488,-0.2488236427307129,-2.5882935523986816,16.0,FP3O,True,seed_1,FP3O_Safety_True
